,DATE,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,STAT_CAUSE_DESCR
12538,2012-09-01,40.02166667,-120.95416667,0.1,A,Campfire
12539,2012-08-15,39.56305556,-121.1225,0.1,A,Miscellaneous
12540,2012-05-06,39.95333333,-120.88166667,1.9,B,Railroad
12541,2012-07-26,39.88388889,-120.59944444,5.0,B,Miscellaneous
12542,2012-08-18,39.84305556,-121.36888889,2.2,B,Lightning
12543,2012-04-22,39.94611111,-121.30638889,0.25,A,Miscellaneous
12544,2012-08-07,40.02444444,-120.96166667,0.05,A,Campfire
12545,2012-04-08,34.29416667,-117.37861111,0.1,A,Equipment Use
12546,2012-07-02,34.09083333,-116.9275,0.1,A,Miscellaneous
12547,2012-02-01,34.25444444,-117.44833333,0.1,A,Equipment Use
12548,2012-05-12,34.24833333,-117.43916667,0.5,B,Equipment Use
12549,2012-08-14,34.22916667,-116.89888889,0.1,A,Lightning
12550,2012-09-11,34.13916667,-116.85472222,0.25,A,Lightning
12551,2012-08-30,34.11972222,-117.01861111,0.25,A,Lightning
12552,2012-07-01,33.73722222,-116.82527778,22.0,C,Miscellaneous
12553,2012-08-19,34.08972222,-116.86583333,0.1,A,Lightning
12554,2012-08-11,34.23083333,-117.49388889,0.1,A,Lightning
12555,2012-07-23,34.30111111,-117.27527778,0.01,A,Equipment Use
12556,2012-08-12,34.12388889,-116.78027778,0.1,A,Lightning
12557,2012-06-02,33.695,-116.78666667,6.0,B,Equipment Use
12558,2012-08-02,34.34444444,-116.84416667,0.25,A,Miscellaneous
12559,2012-09-22,34.26777778,-117.2025,0.1,A,Miscellaneous
12560,2012-07-06,34.2425,-117.42666667,0.1,A,Equipment Use
12561,2012-11-03,34.22,-117.30916667,0.1,A,Equipment Use
12562,2012-07-23,34.32527778,-117.42555556,1.2,B,Miscellaneous
12563,2012-08-12,34.16888889,-116.69333333,0.1,A,Lightning
12564,2012-08-12,34.19805556,-117.30666667,0.1,A,Arson
12565,2012-09-01,33.64527778,-116.44888889,1.0,B,Lightning
12566,2012-08-30,33.64166667,-116.40666667,0.1,A,Lightning
12567,2012-08-30,33.81861111,-116.74361111,0.1,A,Lightning
12568,2012-09-26,34.36472222,-117.56333333,0.1,A,Campfire
12569,2012-05-22,34.25861111,-117.49888889,0.1,A,Miscellaneous
12570,2012-05-31,34.21361111,-116.97722222,0.5,B,Campfire
12571,2012-08-03,33.80027778,-116.65083333,0.1,A,Campfire
12572,2012-08-30,34.33944444,-117.41638889,0.1,A,Lightning
12573,2012-08-21,34.28166667,-116.87805556,0.1,A,Lightning
12574,2012-07-23,34.33694444,-117.24722222,24.0,C,Equipment Use
12575,2012-08-30,34.15722222,-116.98666667,0.01,A,Lightning
12576,2012-05-15,33.76361111,-116.89305556,8.0,B,Miscellaneous
12577,2012-08-11,34.09388889,-116.88083333,0.1,A,Lightning
12578,2012-04-08,34.16805556,-116.70222222,0.1,A,Miscellaneous
12579,2012-06-05,34.2375,-116.85194444,0.25,A,Miscellaneous
12580,2012-05-31,34.23444444,-117.31027778,0.01,A,Miscellaneous
12581,2012-03-24,34.35361111,-117.53055556,0.1,A,Equipment Use
12582,2012-08-03,33.65555556,-116.69083333,0.1,A,Campfire
12583,2012-08-29,33.73305556,-116.75833333,1.0,B,Lightning
12584,2012-09-01,34.10833333,-116.88861111,0.1,A,Lightning
12585,2012-08-20,34.17166667,-116.76166667,0.1,A,Lightning
12586,2012-08-09,33.88305556,-116.85277778,0.1,A,Miscellaneous
12587,2012-02-12,34.26555556,-116.90138889,0.01,A,Campfire
12588,2012-08-10,34.29138889,-117.61305556,0.01,A,Lightning
12589,2012-04-08,34.28805556,-116.91333333,0.01,A,Campfire
12590,2012-08-10,33.88305556,-116.85277778,0.1,A,Miscellaneous
12591,2012-08-22,34.23194444,-116.78833333,0.1,A,Lightning
12592,2012-01-28,34.25888889,-117.33083333,1.5,B,Miscellaneous
12593,2012-08-12,34.32333333,-116.88388889,0.2,A,Lightning
12594,2012-05-03,33.73611111,-116.81722222,0.1,A,Equipment Use
12595,2012-10-15,34.2375,-117.29722222,0.01,A,Miscellaneous
12596,2012-08-30,33.77833333,-116.61333333,0.1,A,Lightning
12597,2012-09-16,33.70833333,-116.71,0.1,A,Equipment Use
12598,2012-09-09,34.25416667,-117.12027778,0.1,A,Lightning
12599,2012-08-03,34.27388889,-116.84583333,0.1,A,Miscellaneous
12600,2012-08-09,34.22111111,-117.02027778,0.1,A,Lightning
12601,2012-08-12,33.665,-116.6225,0.1,A,Lightning
12602,2012-08-13,33.88111111,-116.6575,137.0,D,Lightning
12603,2012-08-10,34.22694444,-117.29972222,2.0,B,Arson
12604,2012-04-23,33.74194444,-116.70333333,0.1,A,Equipment Use
12605,2012-01-01,33.58444444,-116.45555556,0.1,A,Campfire
12606,2012-07-06,34.24055556,-117.43027778,0.1,A,Equipment Use
12607,2012-09-10,34.1725,-116.86388889,0.25,A,Lightning
12608,2012-08-13,33.78972222,-116.71361111,0.1,A,Lightning
12609,2012-06-26,33.52972222,-116.76888889,3.0,B,Miscellaneous
12610,2012-07-21,34.11,-116.88611111,0.1,A,Campfire
12611,2012-08-26,34.22972222,-116.85361111,0.01,A,Miscellaneous
12612,2012-08-30,34.35666667,-117.51916667,0.1,A,Lightning
12613,2012-08-30,33.81333333,-116.71305556,0.25,A,Lightning
12614,2012-01-08,33.79388889,-116.74166667,14.0,C,Miscellaneous
12615,2012-08-13,33.5475,-116.62111111,2.0,B,Lightning
12616,2012-11-04,33.60638889,-116.73611111,1.6,B,Miscellaneous
12617,2012-09-03,34.29277778,-116.92972222,1.5,B,Campfire
12618,2012-10-03,33.66472222,-116.70944444,0.1,A,Campfire
12619,2012-09-19,34.30777778,-117.46972222,0.2,A,Equipment Use
12620,2012-06-11,33.79805556,-116.72611111,0.1,A,Campfire
12621,2012-08-20,34.33083333,-116.81166667,0.1,A,Lightning
12622,2012-08-09,34.19166667,-116.99555556,0.1,A,Lightning
12623,2012-06-14,33.79444444,-116.64277778,0.1,A,Campfire
12624,2012-08-30,33.78916667,-116.72583333,0.1,A,Lightning
12625,2012-08-26,34.28305556,-117.20388889,0.25,A,Miscellaneous
12626,2012-01-30,34.1025,-117.02444444,0.1,A,Campfire
12627,2012-07-22,33.49972222,-116.80055556,9.5,B,Miscellaneous
12628,2012-08-22,34.23305556,-117.20805556,0.1,A,Lightning
12629,2012-07-05,34.28666667,-117.45111111,0.1,A,Equipment Use
12630,2012-06-10,34.32,-117.35666667,1.0,B,Equipment Use
12631,2012-08-12,33.54444444,-116.43138889,0.1,A,Lightning
12632,2012-08-20,34.27916667,-116.86888889,0.1,A,Lightning
12633,2012-09-20,34.28194444,-117.46972222,0.25,A,Debris Burning
12634,2012-05-23,33.49138889,-116.79194444,8.0,B,Miscellaneous
12635,2012-05-04,34.34166667,-117.45416667,0.1,A,Equipment Use
12636,2012-08-30,34.29666667,-116.87,0.1,A,Lightning
12637,2012-08-09,34.31777778,-116.89333333,0.1,A,Lightning
12638,2012-10-22,34.08666667,-116.92861111,0.25,A,Miscellaneous
12639,2012-07-26,33.55111111,-116.67166667,0.1,A,Miscellaneous
12640,2012-08-09,34.16583333,-116.92833333,0.1,A,Lightning
12641,2012-08-14,34.14166667,-116.72944444,0.01,A,Lightning
12642,2012-11-06,34.35666667,-117.43694444,0.1,A,Equipment Use
12643,2012-04-28,33.87388889,-116.58083333,0.1,A,Miscellaneous
12644,2012-02-04,33.65055556,-116.59666667,0.1,A,Equipment Use
12645,2012-08-09,34.15416667,-116.95388889,0.1,A,Lightning
12646,2012-07-26,33.75111111,-116.83166667,7.7,B,Miscellaneous
12647,2012-07-07,34.15333333,-117.18694444,0.1,A,Equipment Use
12648,2012-08-05,34.33166667,-117.48194444,0.1,A,Miscellaneous
12649,2012-08-30,34.09194444,-116.895,0.1,A,Lightning
12650,2012-08-11,34.15194444,-116.89694444,0.1,A,Lightning
12651,2012-06-17,33.745,-116.87361111,0.25,A,Campfire
12652,2012-09-17,34.24722222,-117.215,0.01,A,Miscellaneous
12653,2012-09-15,34.34,-117.47416667,0.1,A,Equipment Use
12654,2012-06-29,34.31916667,-117.46638889,0.1,A,Miscellaneous
12655,2012-09-24,34.28722222,-116.88388889,1.0,B,Campfire
12656,2012-08-12,34.24416667,-117.19222222,0.1,A,Lightning
12657,2012-09-10,33.67361111,-116.68083333,0.1,A,Lightning
12658,2012-06-14,34.24833333,-117.25972222,0.01,A,Miscellaneous
12659,2012-08-12,34.08777778,-116.87805556,0.1,A,Lightning
12660,2012-08-08,33.73722222,-116.72083333,0.1,A,Miscellaneous
12661,2012-02-18,34.19833333,-117.44555556,0.1,A,Campfire
12662,2012-08-22,34.36694444,-117.53944444,0.1,A,Debris Burning
12663,2012-06-24,34.23138889,-117.2875,0.01,A,Arson
12664,2012-08-16,34.08111111,-116.93805556,1.0,B,Lightning
12665,2012-05-19,33.63916667,-116.65194444,0.1,A,Campfire
12666,2012-07-08,34.305,-117.46888889,0.1,A,Miscellaneous
12667,2012-08-12,34.18638889,-117.30388889,0.1,A,Arson
12668,2012-02-05,34.395,-117.57305556,0.1,A,Miscellaneous
12669,2012-05-28,34.24305556,-117.22916667,0.01,A,Smoking
12670,2012-04-28,33.88333333,-116.72888889,0.1,A,Equipment Use
12671,2012-09-22,34.36055556,-117.10166667,28.0,C,Miscellaneous
12672,2012-08-09,34.11722222,-117.03611111,0.1,A,Lightning
12673,2012-09-09,33.87305556,-116.86638889,2.0,B,Miscellaneous
12674,2012-08-09,33.62777778,-116.8975,6.0,B,Debris Burning
12675,2012-09-21,34.24416667,-117.32055556,0.1,A,Miscellaneous
12676,2012-07-07,34.33305556,-117.24916667,1.5,B,Miscellaneous
12677,2012-10-09,34.36194444,-117.44416667,0.1,A,Miscellaneous
12678,2012-08-11,34.15194444,-116.93527778,0.1,A,Lightning
12679,2012-05-02,34.26388889,-116.81916667,0.01,A,Miscellaneous
12680,2012-10-31,34.31333333,-117.50611111,1.0,B,Equipment Use
12681,2012-06-24,34.2625,-117.5,12.0,C,Miscellaneous
12682,2012-06-04,34.36138889,-117.42388889,1.0,B,Equipment Use
12683,2012-08-03,34.31666667,-117.46388889,0.2,A,Miscellaneous
12684,2012-05-12,34.34333333,-117.44916667,0.1,A,Equipment Use
12685,2012-11-29,33.67833333,-116.66361111,0.1,A,Debris Burning
12686,2012-06-10,34.37305556,-117.09305556,50.0,C,Campfire
12687,2012-04-03,33.585,-116.4575,0.1,A,Campfire
12688,2012-10-24,34.34666667,-117.47527778,0.1,A,Campfire
12689,2012-08-11,33.56666667,-116.68861111,0.1,A,Miscellaneous
12690,2012-08-12,34.2775,-117.57694444,0.1,A,Lightning
12691,2012-06-22,34.22083333,-116.90166667,0.01,A,Campfire
12692,2012-05-27,33.84638889,-116.83833333,0.2,A,Equipment Use
12693,2012-01-08,34.2375,-117.43083333,0.1,A,Debris Burning
12694,2012-08-12,34.14972222,-116.87305556,0.1,A,Lightning
12695,2012-09-19,34.2,-117.39,0.2,A,Equipment Use
12696,2012-05-24,33.82555556,-116.8275,0.25,A,Miscellaneous
12697,2012-09-23,33.67833333,-116.66361111,0.1,A,Miscellaneous
12698,2012-10-25,33.80166667,-116.69972222,0.1,A,Debris Burning
12699,2012-08-29,34.21444444,-116.77027778,0.01,A,Lightning
12700,2012-08-16,34.09305556,-116.89444444,0.1,A,Lightning
12701,2012-09-17,33.99694444,-116.91805556,35.0,C,Miscellaneous
12702,2012-09-02,33.82138889,-116.76222222,0.1,A,Lightning
12703,2012-08-12,33.57694444,-116.45277778,0.1,A,Lightning
12704,2012-08-11,34.16555556,-116.92805556,0.1,A,Lightning
12705,2012-06-30,34.23138889,-117.48611111,0.1,A,Miscellaneous
12706,2012-11-03,34.33,-117.51277778,0.1,A,Equipment Use
12707,2012-12-12,34.22805556,-117.415,0.1,A,Equipment Use
12708,2012-11-11,34.24638889,-117.44916667,4.0,B,Equipment Use
12709,2012-07-28,34.23972222,-117.08555556,0.01,A,Campfire
12710,2012-10-14,34.36305556,-117.55444444,0.1,A,Debris Burning
12711,2012-08-08,34.24416667,-116.86583333,0.1,A,Lightning
12712,2012-10-25,33.67694444,-116.67,0.1,A,Miscellaneous
12713,2012-10-19,34.35055556,-117.43916667,0.1,A,Equipment Use
12714,2012-07-18,34.24055556,-117.28611111,0.01,A,Miscellaneous
12715,2012-07-07,34.08444444,-117.04194444,0.1,A,Equipment Use
12716,2012-04-22,33.73833333,-116.7325,0.1,A,Miscellaneous
12717,2012-09-09,34.21138889,-117.07666667,0.1,A,Lightning
12718,2012-09-26,34.22666667,-117.30638889,0.01,A,Equipment Use
12719,2012-08-31,34.34138889,-117.58222222,0.1,A,Lightning
12720,2012-08-16,34.23888889,-117.49166667,0.1,A,Miscellaneous
12721,2012-01-12,34.22972222,-117.30166667,15.0,C,Equipment Use
12722,2012-09-02,34.27416667,-117.19527778,0.25,A,Campfire
12723,2012-11-08,33.76583333,-116.69333333,0.1,A,Campfire
12724,2012-06-17,34.17166667,-117.18111111,0.1,A,Miscellaneous
12725,2012-05-09,34.10277778,-117.01277778,0.1,A,Miscellaneous
12726,2012-07-08,33.58472222,-116.47055556,0.25,A,Equipment Use
12727,2012-08-15,34.2375,-116.79333333,0.5,B,Lightning
12728,2012-11-05,34.23972222,-117.44694444,350.0,E,Equipment Use
12729,2012-04-06,33.81055556,-116.74861111,0.1,A,Campfire
12730,2012-06-30,34.36416667,-117.53722222,0.25,A,Miscellaneous
12731,2012-09-16,34.16027778,-116.87888889,0.1,A,Lightning
12732,2012-08-30,33.81777778,-116.72166667,0.1,A,Lightning
12733,2012-10-27,34.25277778,-117.455,1.0,B,Miscellaneous
12734,2012-08-09,34.15111111,-116.99555556,0.1,A,Lightning
12735,2012-10-26,34.34166667,-117.45472222,0.1,A,Equipment Use
12736,2012-08-30,33.63611111,-116.63972222,0.1,A,Lightning
12737,2012-04-02,34.2575,-117.19444444,0.01,A,Miscellaneous
12738,2012-08-15,33.77333333,-116.66194444,0.1,A,Lightning
12739,2012-09-10,34.28527778,-116.82111111,0.1,A,Lightning
12740,2012-07-02,34.25083333,-117.17527778,0.01,A,Miscellaneous
12741,2012-08-11,34.15694444,-116.98805556,0.1,A,Lightning
12742,2012-06-08,33.76694444,-116.84972222,76.6,C,Miscellaneous
12743,2012-08-09,34.19055556,-117.03277778,0.1,A,Lightning
12744,2012-07-05,33.62166667,-116.40722222,0.5,B,Miscellaneous
12745,2012-06-16,33.86083333,-116.57555556,3.0,B,Miscellaneous
12746,2012-01-28,33.65666667,-116.66888889,0.1,A,Campfire
12747,2012-02-26,34.28555556,-117.53916667,0.1,A,Miscellaneous
12748,2012-08-12,33.59,-116.43388889,0.25,A,Lightning
12749,2012-01-12,34.24,-117.25194444,0.01,A,Equipment Use
12750,2012-09-24,34.24666667,-117.19472222,0.1,A,Miscellaneous
12751,2012-06-22,34.2,-117.285,0.1,A,Equipment Use
12752,2012-08-30,34.30972222,-117.57194444,0.1,A,Lightning
12753,2012-07-02,34.26305556,-116.90472222,0.01,A,Equipment Use
12754,2012-08-17,34.24305556,-117.265,0.1,A,Miscellaneous
12755,2012-10-10,34.32916667,-117.48194444,0.1,A,Equipment Use
12756,2012-08-06,33.73916667,-116.76166667,0.1,A,Lightning
12757,2012-07-19,33.90027778,-116.85333333,0.1,A,Miscellaneous
12758,2012-08-11,36.16111111,-118.11888889,0.1,A,Lightning
12759,2012-01-31,35.47388889,-118.71805556,0.1,A,Arson
12760,2012-08-10,35.66111111,-118.18,1.0,B,Lightning
12761,2012-06-15,35.47166667,-118.575,0.1,A,Equipment Use
12762,2012-10-08,35.65111111,-118.42805556,0.1,A,Miscellaneous
12763,2012-08-28,35.46,-118.77944444,0.5,B,Campfire
12764,2012-08-09,36.70083333,-119.00972222,0.25,A,Miscellaneous
12765,2012-08-15,36.26277778,-118.57388889,2.0,B,Lightning
12766,2012-02-12,35.46555556,-118.75583333,0.1,A,Miscellaneous
12767,2012-08-11,36.1325,-118.19472222,1.0,B,Lightning
12768,2012-06-01,36.14916667,-118.50527778,1707.0,F,Arson
12769,2012-07-14,35.55055556,-118.61527778,0.1,A,Campfire
12770,2012-08-11,36.1325,-118.19472222,5.0,B,Lightning
12771,2012-08-04,35.52583333,-118.465,1452.0,F,Lightning
12772,2012-07-19,35.55083333,-118.61555556,0.5,B,Miscellaneous
12773,2012-07-25,35.96611111,-118.61777778,0.25,A,Campfire
12774,2012-08-04,35.4825,-118.43222222,0.2,A,Lightning
12775,2012-08-04,35.50611111,-118.3975,0.25,A,Lightning
12776,2012-08-04,35.51777778,-118.41916667,0.1,A,Lightning
12777,2012-06-13,35.655,-118.34055556,11.04,C,Miscellaneous
12778,2012-02-17,36.05,-118.13194444,1.1,B,Children
12779,2012-11-12,35.45333333,-118.60888889,0.13,A,Miscellaneous
12780,2012-08-22,36.22472222,-118.51194444,3.0,B,Lightning
12781,2012-08-31,36.29416667,-118.80666667,3.0,B,Lightning
12782,2012-05-18,35.76583333,-118.42944444,0.25,A,Miscellaneous
12783,2012-03-05,35.70305556,-118.42222222,0.5,B,Miscellaneous
12784,2012-08-10,35.61416667,-118.39777778,58.0,C,Lightning
12785,2012-03-14,35.74916667,-118.42638889,0.25,A,Miscellaneous
12786,2012-08-10,35.88444444,-118.285,0.5,B,Lightning
12787,2012-08-22,36.25916667,-118.52694444,0.3,B,Lightning
12788,2012-09-02,35.88972222,-118.44305556,0.01,A,Campfire
12789,2012-07-19,35.58166667,-118.55444444,0.1,A,Miscellaneous
12790,2012-03-15,35.76138889,-118.42027778,0.25,A,Miscellaneous
12791,2012-09-02,36.28833333,-118.78472222,0.25,A,Campfire
12792,2012-09-08,36.69944444,-118.86611111,0.1,A,Miscellaneous
12793,2012-09-06,35.67138889,-118.47166667,0.1,A,Campfire
12794,2012-06-09,35.65277778,-118.46388889,0.1,A,Miscellaneous
12795,2012-06-25,35.66694444,-118.47638889,0.1,A,Campfire
12796,2012-08-15,36.24416667,-118.57305556,0.1,A,Lightning
12797,2012-10-01,35.95222222,-118.60138889,2.0,B,Campfire
12798,2012-05-26,35.68833333,-118.43916667,4.0,B,Children
12799,2012-08-03,35.57277778,-118.50972222,0.25,A,Lightning
12800,2012-07-03,35.80305556,-118.45166667,0.1,A,Debris Burning
12801,2012-08-04,35.74916667,-118.54166667,0.1,A,Lightning
12802,2012-01-14,35.99583333,-118.54333333,0.01,A,Campfire
12803,2012-09-01,36.71805556,-118.82611111,0.1,A,Campfire
12804,2012-09-05,36.65527778,-118.93944444,1.5,B,Campfire
12805,2012-07-19,35.7025,-118.44777778,0.25,A,Arson
12806,2012-08-09,36.31916667,-118.53611111,5.0,B,Lightning
12807,2012-09-11,36.2025,-118.35138889,5.0,B,Lightning
12808,2012-08-23,36.10611111,-118.38555556,2.0,B,Lightning
12809,2012-08-15,36.25777778,-118.55277778,0.1,A,Lightning
12810,2012-06-24,36.68472222,-118.86194444,0.1,A,Campfire
12811,2012-08-14,36.86583333,-118.71694444,0.15,A,Lightning
12812,2012-08-10,35.52805556,-118.29027778,10.0,C,Lightning
12813,2012-07-14,35.59638889,-118.51222222,2.0,B,Miscellaneous
12814,2012-07-30,35.68194444,-118.46972222,14.0,C,Miscellaneous
12815,2012-08-04,35.58027778,-118.2975,331.0,E,Lightning
12816,2012-07-25,35.97305556,-118.54194444,0.1,A,Miscellaneous
12817,2012-09-02,35.99972222,-118.46805556,262.0,D,Miscellaneous
12818,2012-05-05,35.65333333,-118.49055556,0.1,A,Campfire
12819,2012-08-07,35.65138889,-118.53583333,9.3,B,Miscellaneous
12820,2012-07-28,36.09083333,-118.52166667,0.2,A,Arson
12821,2012-08-09,35.58027778,-118.525,0.1,A,Miscellaneous
12822,2012-10-01,35.95277778,-118.60833333,0.25,A,Campfire
12823,2012-08-08,35.55861111,-118.61138889,2.0,B,Miscellaneous
12824,2012-06-26,35.73166667,-118.65555556,1.3,B,Miscellaneous
12825,2012-05-19,36.80888889,-118.76638889,0.1,A,Miscellaneous
12826,2012-08-15,36.12611111,-118.54944444,0.1,A,Lightning
12827,2012-06-21,35.93027778,-118.4875,0.25,A,Campfire
12828,2012-08-10,36.03722222,-118.32777778,1.0,B,Lightning
12829,2012-09-16,41.04416667,-122.42,0.1,A,Debris Burning
12830,2012-07-11,40.7775,-123.33083333,1688.0,F,Miscellaneous
12831,2012-06-28,40.45555556,-123.19638889,0.5,B,Arson
12832,2012-06-16,41.33472222,-122.23555556,0.01,A,Campfire
12833,2012-09-11,40.42472222,-123.23833333,0.1,A,Miscellaneous
12834,2012-09-28,40.43055556,-123.05722222,0.01,A,Campfire
12835,2012-08-18,41.34194444,-122.18305556,0.2,A,Lightning
12836,2012-08-12,41.27527778,-122.41444444,0.25,A,Campfire
12837,2012-07-11,40.76861111,-122.31388889,1.0,B,Arson
12838,2012-05-28,41.28361111,-122.06666667,4.2,B,Miscellaneous
12839,2012-08-07,40.91555556,-123.34111111,0.75,B,Lightning
12840,2012-08-18,41.05333333,-122.39,3.0,B,Lightning
12841,2012-08-05,40.80222222,-123.35777778,0.01,A,Lightning
12842,2012-08-05,40.48222222,-123.19916667,0.25,A,Lightning
12843,2012-07-13,41.35194444,-122.30972222,0.25,A,Children
12844,2012-09-15,40.87555556,-122.38888889,0.1,A,Smoking
12845,2012-08-16,41.24222222,-122.42972222,0.1,A,Campfire
12846,2012-08-05,40.83138889,-123.35916667,0.05,A,Lightning
12847,2012-07-20,41.24694444,-122.51638889,0.01,A,Lightning
12848,2012-08-05,40.36083333,-123.18333333,0.01,A,Arson
12849,2012-08-28,40.88333333,-122.3825,0.25,A,Equipment Use
12850,2012-10-19,40.42472222,-123.22333333,0.01,A,Debris Burning
12851,2012-08-01,41.16916667,-122.3675,0.01,A,Campfire
12852,2012-07-23,40.83583333,-122.33416667,1.1,B,Miscellaneous
12853,2012-05-05,40.435,-123.01666667,0.1,A,Arson
12854,2012-08-18,41.0,-122.03333333,46011.0,G,Lightning
12855,2012-08-05,40.36083333,-123.19805556,0.1,A,Arson
12856,2012-07-21,40.83444444,-122.35166667,0.01,A,Miscellaneous
12857,2012-08-01,40.83388889,-122.31861111,988.0,E,Miscellaneous
12858,2012-07-08,41.35166667,-121.95,0.25,A,Debris Burning
12859,2012-05-18,40.43361111,-123.21666667,0.1,A,Arson
12860,2012-08-05,40.36055556,-123.19833333,0.01,A,Arson
12861,2012-07-14,40.35222222,-123.30111111,0.01,A,Campfire
12862,2012-09-05,40.5175,-123.08444444,4047.0,F,Miscellaneous
12863,2012-08-03,40.76222222,-123.28861111,0.01,A,Equipment Use
12864,2012-07-16,40.36722222,-123.31666667,0.01,A,Campfire
12865,2012-05-04,40.435,-123.01666667,0.01,A,Arson
12866,2012-10-03,40.89055556,-122.38361111,10.0,C,Miscellaneous
12867,2012-07-24,41.53361111,-121.61722222,0.3,B,Lightning
12868,2012-06-28,40.39333333,-123.22888889,0.15,A,Arson
12869,2012-09-21,40.81388889,-122.32111111,241.0,D,Miscellaneous
12870,2012-07-02,40.73861111,-123.27055556,0.1,A,Debris Burning
12871,2012-06-29,40.35194444,-123.30083333,0.01,A,Campfire
12872,2012-10-23,40.50166667,-123.08527778,0.01,A,Debris Burning
12873,2012-08-14,40.29861111,-123.19,0.25,A,Lightning
12874,2012-09-17,40.40222222,-122.93333333,0.01,A,Smoking
12875,2012-07-07,41.06888889,-122.35083333,0.01,A,Equipment Use
12876,2012-08-06,41.41277778,-122.55888889,0.5,B,Lightning
12877,2012-09-03,40.47,-123.18277778,0.01,A,Campfire
12878,2012-06-03,40.78333333,-123.335,0.1,A,Campfire
12879,2012-08-09,41.365,-122.23805556,0.1,A,Campfire
12880,2012-06-12,40.74722222,-123.27111111,0.4,B,Children
12881,2012-08-05,41.42388889,-122.55833333,17.0,C,Lightning
12882,2012-07-30,40.51944444,-123.15888889,0.01,A,Arson
12883,2012-09-05,40.51694444,-123.50055556,52.0,C,Campfire
12884,2012-08-05,40.36055556,-123.19805556,0.01,A,Arson
12885,2012-07-25,40.86722222,-122.86694444,0.1,A,Arson
12886,2012-06-30,41.25166667,-121.96666667,0.05,A,Miscellaneous
12887,2012-09-11,41.15638889,-122.37611111,0.01,A,Miscellaneous
12888,2012-08-20,40.46555556,-123.31861111,0.5,B,Arson
12889,2012-04-18,40.60111111,-123.16833333,0.01,A,Campfire
12890,2012-08-22,40.96694444,-122.43472222,0.92,B,Equipment Use
12891,2012-06-16,40.3625,-122.91277778,0.5,B,Miscellaneous
12892,2012-10-02,40.42972222,-123.19888889,6.0,B,Miscellaneous
12893,2012-07-11,40.78388889,-123.34972222,0.3,B,Equipment Use
12894,2012-08-05,40.36055556,-123.19805556,0.01,A,Arson
12895,2012-08-05,40.42361111,-123.23611111,0.01,A,Debris Burning
12896,2012-10-05,41.23222222,-122.38138889,0.1,A,Miscellaneous
12897,2012-08-10,40.92277778,-122.24361111,0.5,B,Miscellaneous
12898,2012-07-22,41.35083333,-122.25083333,0.01,A,Campfire
12899,2012-08-05,40.36138889,-123.19777778,0.1,A,Arson
12900,2012-01-14,40.99444444,-122.41777778,0.1,A,Railroad
12901,2012-08-18,41.46666667,-121.55055556,2.0,B,Lightning
12902,2012-09-05,41.36166667,-122.25472222,0.1,A,Campfire
12903,2012-10-09,41.00083333,-123.03444444,0.44,B,Lightning
12904,2012-05-09,40.76555556,-122.20194444,0.5,B,Campfire
12905,2012-05-18,40.48416667,-123.23333333,0.1,A,Arson
12906,2012-06-28,40.44666667,-123.22333333,1.2,B,Arson
12907,2012-06-05,40.84583333,-121.99583333,0.1,A,Lightning
12908,2012-09-11,41.08138889,-122.32638889,550.0,E,Miscellaneous
12909,2012-04-15,40.55055556,-123.0675,0.01,A,Arson
12910,2012-05-29,41.1175,-122.81722222,0.3,B,Debris Burning
12911,2012-06-28,40.41555556,-123.23138889,0.5,B,Debris Burning
12912,2012-07-16,41.24638889,-122.37888889,0.1,A,Campfire
12913,2012-10-15,40.51805556,-123.15027778,0.01,A,Campfire
12914,2012-08-13,40.7725,-122.31111111,1.3,B,Miscellaneous
12915,2012-05-02,40.46666667,-123.03333333,2.0,B,Arson
12916,2012-08-13,40.38111111,-123.16666667,1.0,B,Lightning
12917,2012-02-01,40.48472222,-123.18388889,0.1,A,Debris Burning
12918,2012-01-28,40.40027778,-123.16805556,0.01,A,Arson
12919,2012-07-15,40.78444444,-123.33694444,0.5,B,Miscellaneous
12920,2012-08-20,40.46416667,-123.32416667,0.25,A,Arson
12921,2012-09-19,40.79638889,-122.275,0.1,A,Campfire
12922,2012-09-30,41.15388889,-122.37055556,0.01,A,Campfire
12923,2012-05-18,40.48333333,-123.21666667,0.25,A,Arson
12924,2012-05-02,40.51694444,-123.08333333,0.1,A,Arson
12925,2012-05-18,40.48388889,-123.21722222,0.25,A,Arson
12926,2012-08-26,40.79333333,-123.35694444,57.0,C,Miscellaneous
12927,2012-09-01,41.15388889,-122.36916667,0.1,A,Campfire
12928,2012-08-05,40.36111111,-123.19805556,0.01,A,Arson
12929,2012-09-30,41.27416667,-122.29527778,0.1,A,Equipment Use
12930,2012-04-15,40.55055556,-123.06777778,0.01,A,Arson
12931,2012-07-09,41.00555556,-122.99444444,0.1,A,Campfire
12932,2012-06-19,41.26777778,-122.4125,0.1,A,Campfire
12933,2012-10-07,40.9925,-122.12305556,0.4,B,Miscellaneous
12934,2012-08-15,37.4625,-119.11222222,0.01,A,Lightning
12935,2012-05-14,37.31944444,-119.575,0.1,A,Campfire
12936,2012-07-25,37.04333333,-119.125,0.1,A,Campfire
12937,2012-08-23,37.08777778,-119.21611111,0.25,A,Campfire
12938,2012-07-11,37.41472222,-119.38388889,0.1,A,Campfire
