,Unnamed: 0,DATE,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,STAT_CAUSE_DESCR
308,2325,2013-07-21 00:00:00,33.806267,-117.234033,3.0,B,Missing/Undefined
309,2326,2013-07-07 00:00:00,32.7444,-116.974333,3.0,B,Missing/Undefined
310,2328,2013-07-24 00:00:00,39.32855,-121.341767,3.0,B,Miscellaneous
311,2329,2013-07-25 00:00:00,38.809383,-121.276417,3.0,B,Missing/Undefined
312,2330,2013-07-28 00:00:00,38.678817,-120.848717,3.0,B,Miscellaneous
313,2331,2013-07-21 00:00:00,36.2425,-120.306683,3.0,B,Missing/Undefined
314,2332,2013-07-05 00:00:00,41.249283,-121.1048,3.0,B,Miscellaneous
315,2334,2013-07-09 00:00:00,40.476633,-122.1801,3.0,B,Missing/Undefined
316,2336,2013-07-19 00:00:00,38.784,-122.773167,3.0,B,Missing/Undefined
317,2337,2013-07-17 00:00:00,37.010317,-119.875633,1.0,B,Missing/Undefined
318,2339,2013-07-03 00:00:00,36.122067,-120.374483,1.0,B,Miscellaneous
319,2341,2013-07-16 00:00:00,37.056733,-121.016283,1.0,B,Missing/Undefined
320,2345,2013-07-05 00:00:00,37.086533,-120.212583,20.0,C,Missing/Undefined
321,2346,2013-07-11 00:00:00,37.16,-120.298333,1.0,B,Missing/Undefined
322,2347,2013-07-01 00:00:00,34.438317,-116.974483,0.1,A,Debris Burning
323,2350,2013-07-02 00:00:00,36.59655,-118.072617,0.1,A,Missing/Undefined
324,2351,2013-07-16 00:00:00,33.884967,-117.2349,0.1,A,Missing/Undefined
325,2353,2013-07-30 00:00:00,34.004917,-117.430967,0.1,A,Missing/Undefined
326,2360,2013-07-05 00:00:00,36.799367,-121.721333,0.1,A,Miscellaneous
327,2361,2013-07-31 00:00:00,37.448433,-120.7493,0.1,A,Missing/Undefined
328,2371,2013-07-05 00:00:00,40.099367,-123.796783,0.2,A,Missing/Undefined
329,2372,2013-07-01 00:00:00,33.721183,-116.2246,0.1,A,Missing/Undefined
330,2374,2013-07-05 00:00:00,38.476533,-122.9238,0.1,A,Missing/Undefined
331,2375,2013-07-13 00:00:00,39.20455,-121.562883,0.1,A,Miscellaneous
332,2376,2013-07-03 00:00:00,36.615217,-121.9316,0.1,A,Miscellaneous
333,2378,2013-07-25 00:00:00,37.139233,-122.094583,0.1,A,Miscellaneous
334,2380,2013-07-03 00:00:00,38.5206,-122.978133,0.1,A,Missing/Undefined
335,2382,2013-07-05 00:00:00,39.313233,-120.29165,0.1,A,Missing/Undefined
336,2386,2013-07-02 00:00:00,38.952883,-121.1074,2.5,B,Missing/Undefined
337,2388,2013-07-17 00:00:00,33.886967,-117.346,0.5,B,Missing/Undefined
338,2397,2013-07-12 00:00:00,35.65548300000001,-120.399767,0.5,B,Miscellaneous
339,2399,2013-07-26 00:00:00,37.079017,-122.084833,0.5,B,Missing/Undefined
340,2401,2013-07-01 00:00:00,38.66,-120.9497,5.0,B,Miscellaneous
341,2402,2013-07-14 00:00:00,34.37195,-116.814783,1.0,B,Miscellaneous
342,2403,2013-07-19 00:00:00,36.720833,-119.302017,1.0,B,Miscellaneous
343,2404,2013-07-31 00:00:00,36.757467,-119.6584,20.0,C,Missing/Undefined
344,2411,2013-07-16 00:00:00,38.728817,-121.358817,1.0,B,Missing/Undefined
345,2414,2013-07-04 00:00:00,33.691783,-117.2713,1.0,B,Miscellaneous
346,2415,2013-07-07 00:00:00,37.2392,-121.86925,1.0,B,Missing/Undefined
347,2418,2013-07-04 00:00:00,35.7156,-120.581783,0.1,A,Missing/Undefined
348,2419,2013-07-04 00:00:00,33.931517,-117.265733,0.1,A,Missing/Undefined
349,2421,2013-07-20 00:00:00,40.169417,-122.161967,0.1,A,Miscellaneous
350,2424,2013-07-27 00:00:00,37.624533,-120.985383,0.1,A,Miscellaneous
351,2425,2013-07-04 00:00:00,38.8794,-123.14985,0.1,A,Miscellaneous
352,2426,2013-07-25 00:00:00,36.940983,-121.7725,0.1,A,Miscellaneous
353,2433,2013-07-06 00:00:00,41.085333,-120.898333,0.1,A,Miscellaneous
354,2434,2013-07-02 00:00:00,34.439383,-116.9449,0.1,A,Debris Burning
355,2435,2013-07-02 00:00:00,37.042567,-120.158967,0.1,A,Missing/Undefined
356,2436,2013-07-20 00:00:00,34.00715,-117.0372,0.1,A,Miscellaneous
357,2441,2013-07-02 00:00:00,39.680033,-122.531633,0.25,A,Missing/Undefined
358,2443,2013-07-11 00:00:00,38.16045,-120.87065,1.5,B,Miscellaneous
359,2444,2013-07-19 00:00:00,40.696883,-122.151983,1.4,B,Missing/Undefined
360,2446,2013-07-05 00:00:00,37.6399,-120.57135,1.3,B,Missing/Undefined
361,2447,2013-07-19 00:00:00,37.974183,-120.653817,1.3,B,Missing/Undefined
362,2451,2013-07-01 00:00:00,33.921683,-116.981317,1.0,B,Missing/Undefined
363,2454,2013-07-02 00:00:00,39.914233,-123.242867,0.5,B,Miscellaneous
364,2456,2013-07-02 00:00:00,37.055,-121.016117,0.5,B,Missing/Undefined
365,2457,2013-07-25 00:00:00,36.93425,-120.837933,0.5,B,Missing/Undefined
366,2458,2013-07-16 00:00:00,39.709767,-121.84165,0.1,A,Miscellaneous
367,2459,2013-07-11 00:00:00,33.013483,-116.90535,0.1,A,Missing/Undefined
368,2462,2013-07-05 00:00:00,40.077467,-122.2569,0.1,A,Miscellaneous
369,2464,2013-07-04 00:00:00,38.728817,-121.364633,0.1,A,Missing/Undefined
370,2468,2013-07-05 00:00:00,40.0877,-123.810717,0.1,A,Missing/Undefined
371,2470,2013-07-12 00:00:00,40.258733,-122.206133,1.0,B,Miscellaneous
372,2471,2013-07-22 00:00:00,39.31495,-121.276467,1.0,B,Miscellaneous
373,2475,2013-07-20 00:00:00,35.710783,-120.310467,0.5,B,Miscellaneous
374,2476,2013-07-04 00:00:00,41.925417,-122.57645,0.27,B,Miscellaneous
375,2477,2013-07-18 00:00:00,33.735433,-117.0802,0.05,A,Missing/Undefined
376,2480,2013-07-22 00:00:00,40.621833,-122.259833,2.3,B,Missing/Undefined
377,2481,2013-07-08 00:00:00,39.777667,-121.9051,0.1,A,Missing/Undefined
378,2488,2013-07-04 00:00:00,33.71275,-117.2408,0.1,A,Miscellaneous
379,2489,2013-07-05 00:00:00,38.413317,-122.973333,0.1,A,Miscellaneous
380,2490,2013-07-29 00:00:00,39.199033,-121.510867,0.1,A,Miscellaneous
381,2491,2013-07-31 00:00:00,39.713767,-121.71155,0.1,A,Missing/Undefined
382,2492,2013-07-29 00:00:00,37.30235,-120.651083,0.1,A,Missing/Undefined
383,2493,2013-07-06 00:00:00,35.756067,-120.896633,0.1,A,Miscellaneous
384,2494,2013-07-21 00:00:00,33.598233,-116.233367,0.1,A,Miscellaneous
385,2495,2013-07-13 00:00:00,36.905833,-121.820217,0.1,A,Missing/Undefined
386,2496,2013-07-08 00:00:00,36.3904,-118.9541,0.1,A,Miscellaneous
387,2500,2013-07-10 00:00:00,36.679367,-119.792667,0.1,A,Miscellaneous
388,2502,2013-07-14 00:00:00,39.181333,-121.54465,1.0,B,Missing/Undefined
389,2503,2013-07-05 00:00:00,33.926717,-116.9211,0.1,A,Missing/Undefined
390,2505,2013-07-04 00:00:00,39.525967,-121.469383,0.1,A,Miscellaneous
391,2507,2013-07-03 00:00:00,38.149467,-122.4518,0.1,A,Missing/Undefined
392,2508,2013-07-15 00:00:00,36.85985,-121.593367,0.1,A,Miscellaneous
393,2512,2013-07-27 00:00:00,38.7033,-120.86025,0.1,A,Miscellaneous
394,2514,2013-07-09 00:00:00,37.098817,-122.0573,0.1,A,Debris Burning
395,2515,2013-07-10 00:00:00,37.043933,-122.061117,0.1,A,Missing/Undefined
396,2516,2013-07-25 00:00:00,37.96415,-120.635867,0.1,A,Missing/Undefined
397,2517,2013-07-09 00:00:00,33.975266999999995,-117.098983,0.1,A,Miscellaneous
398,2518,2013-07-04 00:00:00,33.88982,-117.751819,0.1,A,Miscellaneous
399,2519,2013-07-03 00:00:00,41.288167,-121.562167,0.1,A,Miscellaneous
400,2520,2013-07-31 00:00:00,37.146567,-121.9871,0.1,A,Missing/Undefined
401,2525,2013-07-12 00:00:00,40.218867,-123.599117,7.0,B,Missing/Undefined
402,2527,2013-07-15 00:00:00,37.473,-122.414333,1.0,B,Missing/Undefined
403,2528,2013-07-28 00:00:00,39.840983,-121.8057,1.0,B,Missing/Undefined
404,2530,2013-07-31 00:00:00,36.865983,-120.381717,5.0,B,Miscellaneous
405,2531,2013-07-21 00:00:00,37.071717,-119.763433,100.0,D,Miscellaneous
406,2532,2013-07-08 00:00:00,39.19855,-121.29845,74.0,C,Missing/Undefined
407,2533,2013-07-25 00:00:00,37.017333,-122.062533,1.0,B,Missing/Undefined
408,2537,2013-07-22 00:00:00,38.816417,-120.864967,0.02,A,Miscellaneous
409,2546,2013-07-14 00:00:00,37.360667,-120.549417,0.1,A,Missing/Undefined
410,2547,2013-07-23 00:00:00,35.9096,-118.914483,0.1,A,Miscellaneous
411,2549,2013-07-12 00:00:00,38.17405,-122.522283,0.1,A,Miscellaneous
412,2554,2013-07-04 00:00:00,32.950167,-116.964,0.1,A,Missing/Undefined
413,2556,2013-07-20 00:00:00,33.416283,-117.15195,0.1,A,Miscellaneous
414,2557,2013-07-31 00:00:00,35.449983,-120.932583,0.1,A,Missing/Undefined
415,2561,2013-07-05 00:00:00,40.9645,-120.903,0.1,A,Miscellaneous
416,2562,2013-07-31 00:00:00,36.96945,-120.880517,0.1,A,Debris Burning
417,2563,2013-07-31 00:00:00,33.588183,-114.570317,0.1,A,Miscellaneous
418,2564,2013-07-06 00:00:00,37.058283,-119.921317,0.1,A,Miscellaneous
419,2566,2013-07-09 00:00:00,33.942367,-117.555783,0.1,A,Missing/Undefined
420,2568,2013-07-21 00:00:00,38.547933,-122.5126,0.1,A,Missing/Undefined
421,2569,2013-07-06 00:00:00,39.2486,-120.708883,0.1,A,Miscellaneous
422,2574,2013-07-29 00:00:00,36.150917,-120.3189,0.1,A,Missing/Undefined
423,2575,2013-07-30 00:00:00,34.4347,-117.554833,0.1,A,Missing/Undefined
424,2576,2013-07-23 00:00:00,39.370217,-123.388667,0.1,A,Miscellaneous
425,2577,2013-07-26 00:00:00,37.247883,-120.40775,0.1,A,Missing/Undefined
426,2581,2013-07-19 00:00:00,38.796283,-120.880183,0.1,A,Miscellaneous
427,2583,2013-07-05 00:00:00,41.775617,-124.18035,0.1,A,Miscellaneous
428,2587,2013-07-30 00:00:00,38.79765,-122.553133,1.0,B,Missing/Undefined
429,2588,2013-07-06 00:00:00,38.87945,-123.6489,1.0,B,Missing/Undefined
430,2589,2013-07-26 00:00:00,40.680883,-122.030783,1.0,B,Missing/Undefined
431,2591,2013-07-15 00:00:00,35.370067,-120.406317,1.0,B,Miscellaneous
432,2594,2013-07-19 00:00:00,36.9994,-120.033067,1.0,B,Missing/Undefined
433,2595,2013-07-01 00:00:00,37.419617,-120.6676,5.0,B,Missing/Undefined
434,2596,2013-07-03 00:00:00,39.9156,-123.57945,1.0,B,Miscellaneous
435,2598,2013-07-08 00:00:00,34.003617,-117.458017,1.0,B,Miscellaneous
436,2599,2013-07-27 00:00:00,33.755367,-117.283583,1.0,B,Missing/Undefined
437,2602,2013-07-25 00:00:00,33.99945,-117.020433,1.0,B,Missing/Undefined
438,2603,2013-07-22 00:00:00,35.571867,-120.698433,0.1,A,Missing/Undefined
439,2604,2013-07-18 00:00:00,39.845167,-121.587167,0.1,A,Debris Burning
440,2605,2013-07-08 00:00:00,41.654733,-122.556717,0.1,A,Missing/Undefined
441,2611,2013-07-26 00:00:00,38.929233,-121.087933,1.5,B,Missing/Undefined
442,2612,2013-07-09 00:00:00,33.932367,-117.555783,0.3,B,Missing/Undefined
443,2614,2013-07-27 00:00:00,39.34825,-121.7212,0.1,A,Debris Burning
444,2616,2013-07-08 00:00:00,40.820683,-123.955883,0.1,A,Missing/Undefined
445,2617,2013-07-05 00:00:00,36.859467,-121.363533,0.1,A,Missing/Undefined
446,2620,2013-07-06 00:00:00,40.1378,-121.953083,0.1,A,Missing/Undefined
447,2621,2013-07-09 00:00:00,37.32365,-118.39025,0.1,A,Missing/Undefined
448,2623,2013-07-19 00:00:00,39.896483,-123.751167,0.1,A,Miscellaneous
449,2625,2013-07-20 00:00:00,40.334317,-123.932683,0.1,A,Missing/Undefined
450,2628,2013-07-09 00:00:00,37.826433,-120.1905,0.1,A,Debris Burning
451,2629,2013-07-24 00:00:00,37.433717,-120.675467,0.1,A,Miscellaneous
452,2631,2013-07-28 00:00:00,38.221583,-120.490283,0.1,A,Miscellaneous
453,2632,2013-07-15 00:00:00,37.403833,-120.6496,0.1,A,Missing/Undefined
454,2634,2013-07-01 00:00:00,34.2089,-117.477267,0.1,A,Miscellaneous
455,2637,2013-07-08 00:00:00,37.600833,-121.872833,0.1,A,Missing/Undefined
456,2639,2013-07-04 00:00:00,38.84493300000001,-121.101167,1.0,B,Miscellaneous
457,2640,2013-07-12 00:00:00,36.985517,-119.971283,1.0,B,Debris Burning
458,2641,2013-07-04 00:00:00,39.143483,-121.583133,1.0,B,Missing/Undefined
459,2646,2013-07-16 00:00:00,36.632533,-120.3882,1.0,B,Missing/Undefined
460,2648,2013-07-03 00:00:00,39.34475,-121.65995,1.0,B,Miscellaneous
461,2650,2013-07-21 00:00:00,35.50945,-120.4868,1.0,B,Miscellaneous
462,2652,2013-07-17 00:00:00,32.647983,-116.494083,1.0,B,Missing/Undefined
463,2653,2013-07-26 00:00:00,35.53908300000001,-120.610833,1.0,B,Missing/Undefined
464,2655,2013-07-30 00:00:00,37.157,-120.348117,1.0,B,Missing/Undefined
465,2658,2013-07-21 00:00:00,37.719167,-121.536,1.0,B,Missing/Undefined
466,2660,2013-07-31 00:00:00,36.925917,-121.80215,1.0,B,Missing/Undefined
467,2662,2013-07-17 00:00:00,37.918367,-120.45255,1.0,B,Missing/Undefined
468,2663,2013-07-17 00:00:00,38.211833,-120.764467,0.25,A,Missing/Undefined
469,2665,2013-07-02 00:00:00,36.456567,-121.374283,0.25,A,Miscellaneous
470,2666,2013-07-10 00:00:00,40.730267,-122.318633,0.1,A,Miscellaneous
471,2670,2013-07-31 00:00:00,39.033483,-121.073217,0.02,A,Miscellaneous
472,2673,2013-07-04 00:00:00,36.94345,-121.788717,0.1,A,Miscellaneous
473,2676,2013-07-05 00:00:00,33.923533,-116.687383,0.1,A,Missing/Undefined
474,2678,2013-07-19 00:00:00,33.0658,-116.7596,0.1,A,Miscellaneous
475,2682,2013-07-11 00:00:00,37.29825,-122.07605,0.1,A,Miscellaneous
476,2683,2013-07-06 00:00:00,37.701217,-122.4495,0.1,A,Missing/Undefined
477,2685,2013-07-04 00:00:00,40.01655,-123.951917,0.1,A,Missing/Undefined
478,2687,2013-07-05 00:00:00,39.8904,-122.173867,0.1,A,Miscellaneous
479,2688,2013-07-26 00:00:00,39.37213300000001,-121.706667,0.1,A,Missing/Undefined
480,2689,2013-07-07 00:00:00,35.869433,-120.827533,0.1,A,Missing/Undefined
481,2694,2013-07-17 00:00:00,37.073717,-121.024367,1.0,B,Missing/Undefined
482,2697,2013-07-25 00:00:00,40.3876,-120.9805,0.1,A,Miscellaneous
483,2698,2013-07-13 00:00:00,39.2435,-123.135083,0.1,A,Missing/Undefined
484,2699,2013-07-12 00:00:00,34.304717,-117.3125,0.1,A,Debris Burning
485,2700,2013-07-09 00:00:00,38.514417,-122.09415,0.1,A,Debris Burning
486,2704,2013-07-10 00:00:00,37.02255,-120.076217,0.1,A,Miscellaneous
487,2707,2013-07-01 00:00:00,33.209967,-117.028933,0.1,A,Missing/Undefined
488,2708,2013-07-27 00:00:00,40.19345,-122.162333,1.0,B,Miscellaneous
489,2710,2013-07-05 00:00:00,39.321983,-123.129217,1.0,B,Miscellaneous
490,2712,2013-07-29 00:00:00,36.927,-121.8035,1.0,B,Miscellaneous
491,2717,2013-07-11 00:00:00,38.717883,-122.92325,1.0,B,Missing/Undefined
492,2719,2013-07-27 00:00:00,39.656717,-121.5916,1.0,B,Miscellaneous
493,2721,2013-07-13 00:00:00,35.657967,-120.373717,1.0,B,Missing/Undefined
494,2723,2013-07-04 00:00:00,40.9082,-124.025833,1.0,B,Miscellaneous
495,2727,2013-07-04 00:00:00,36.02558300000001,-118.9107,0.2,A,Missing/Undefined
496,2729,2013-07-16 00:00:00,37.809067,-120.665383,0.15,A,Missing/Undefined
497,2731,2013-07-13 00:00:00,37.033617,-119.9986,0.1,A,Missing/Undefined
498,2737,2013-07-09 00:00:00,38.189533,-120.61215,0.25,A,Missing/Undefined
499,2740,2013-07-03 00:00:00,33.718017,-116.19165,0.12,A,Miscellaneous
500,2742,2013-07-18 00:00:00,38.112733,-120.51365,0.11,A,Missing/Undefined
501,2744,2013-07-26 00:00:00,40.393217,-120.652733,0.1,A,Miscellaneous
502,2747,2013-07-15 00:00:00,39.66365,-121.533933,0.1,A,Missing/Undefined
503,2749,2013-07-06 00:00:00,37.127283,-120.3109,0.1,A,Missing/Undefined
504,2750,2013-07-18 00:00:00,38.7009,-120.617417,0.1,A,Miscellaneous
505,2752,2013-07-31 00:00:00,33.918983000000004,-116.77115,0.1,A,Missing/Undefined
506,2754,2013-07-30 00:00:00,37.962567,-120.632933,0.25,A,Missing/Undefined
507,2755,2013-07-14 00:00:00,38.236144,-121.051033,0.25,A,Missing/Undefined
508,2758,2013-07-22 00:00:00,39.14973300000001,-121.598417,0.25,A,Missing/Undefined
509,2761,2013-07-15 00:00:00,37.027633,-120.899317,0.25,A,Missing/Undefined
510,2770,2013-07-03 00:00:00,41.406517,-122.7503,0.1,A,Miscellaneous
511,2771,2013-07-07 00:00:00,38.177767,-122.285667,0.1,A,Missing/Undefined
512,2773,2013-07-01 00:00:00,37.911167,-121.7345,235.0,D,Missing/Undefined
513,2774,2013-07-16 00:00:00,33.99265,-117.153767,150.0,D,Missing/Undefined
514,2775,2013-07-12 00:00:00,37.444167,-121.194833,127.0,D,Missing/Undefined
515,2776,2013-07-03 00:00:00,36.457317,-121.053917,95.0,C,Miscellaneous
516,2779,2013-07-31 00:00:00,37.365083,-121.76385,1.0,B,Missing/Undefined
517,2780,2013-07-04 00:00:00,36.181367,-120.0852,62.0,C,Miscellaneous
518,2781,2013-07-22 00:00:00,37.9735,-120.701733,31.0,C,Miscellaneous
519,2782,2013-07-28 00:00:00,41.04655,-124.123233,1.0,B,Miscellaneous
520,2783,2013-07-20 00:00:00,38.912917,-122.765667,1.0,B,Miscellaneous
521,2784,2013-07-30 00:00:00,37.112933,-120.47345,1.0,B,Miscellaneous
522,2787,2013-07-21 00:00:00,40.811433,-124.023583,1.0,B,Missing/Undefined
523,2788,2013-07-13 00:00:00,37.839183,-120.863483,1.0,B,Miscellaneous
524,2789,2013-07-05 00:00:00,36.281867,-120.300733,1.0,B,Missing/Undefined
525,2792,2013-07-28 00:00:00,32.612867,-116.706267,36.0,C,Miscellaneous
526,2793,2013-07-21 00:00:00,37.148167,-121.998683,1.0,B,Missing/Undefined
527,2799,2013-07-25 00:00:00,41.885883,-122.552633,0.1,A,Miscellaneous
528,2801,2013-07-27 00:00:00,39.2494,-120.754383,0.25,A,Miscellaneous
529,2802,2013-07-02 00:00:00,39.0211,-121.09965,0.2,A,Missing/Undefined
530,2804,2013-07-30 00:00:00,37.991867,-120.241833,0.1,A,Miscellaneous
531,2807,2013-07-06 00:00:00,40.730933,-122.320067,1.3,B,Missing/Undefined
532,2809,2013-07-02 00:00:00,37.389483,-120.686233,0.1,A,Miscellaneous
533,2813,2013-07-02 00:00:00,40.5619,-122.247217,0.1,A,Missing/Undefined
534,2815,2013-07-29 00:00:00,37.8068,-120.717117,0.25,A,Miscellaneous
535,2816,2013-07-22 00:00:00,39.1596,-120.9991,0.25,A,Missing/Undefined
536,2819,2013-07-15 00:00:00,36.986283,-120.926933,0.1,A,Missing/Undefined
537,2820,2013-07-02 00:00:00,40.977833,-120.953833,0.1,A,Miscellaneous
538,2821,2013-07-14 00:00:00,38.66875,-120.929883,0.1,A,Miscellaneous
539,2823,2013-07-23 00:00:00,33.629089,-117.681843,0.1,A,Missing/Undefined
540,2824,2013-07-06 00:00:00,32.75,-116.987333,0.1,A,Missing/Undefined
541,2827,2013-07-20 00:00:00,38.489667,-123.0055,0.1,A,Miscellaneous
542,2828,2013-07-12 00:00:00,37.04743300000001,-120.146917,0.1,A,Miscellaneous
543,2829,2013-07-03 00:00:00,40.0517,-122.1562,0.1,A,Missing/Undefined
544,2831,2013-07-27 00:00:00,37.6121,-121.819883,0.1,A,Miscellaneous
545,2835,2013-07-31 00:00:00,38.246567,-120.382667,0.1,A,Missing/Undefined
546,2838,2013-07-23 00:00:00,38.97855,-123.06475,46.0,C,Missing/Undefined
547,2839,2013-07-12 00:00:00,39.169067,-121.4391,37.0,C,Miscellaneous
548,2840,2013-07-24 00:00:00,38.520983,-121.201933,36.9,C,Missing/Undefined
549,2841,2013-07-02 00:00:00,38.67155,-122.444667,1.0,B,Missing/Undefined
550,2846,2013-07-29 00:00:00,37.349683,-120.555417,1.0,B,Missing/Undefined
551,2847,2013-07-08 00:00:00,39.3751,-121.706667,1.0,B,Missing/Undefined
552,2850,2013-07-08 00:00:00,39.343783,-121.12125,1.0,B,Missing/Undefined
553,2851,2013-07-09 00:00:00,36.873767,-119.67975,1.0,B,Missing/Undefined
554,2853,2013-07-07 00:00:00,39.907117,-122.2435,7.0,B,Miscellaneous
555,2857,2013-07-08 00:00:00,36.40495,-120.368917,1.0,B,Debris Burning
556,2860,2013-07-09 00:00:00,40.6464,-122.5642,1.0,B,Missing/Undefined
557,2862,2013-07-28 00:00:00,38.88795,-122.66585,1.0,B,Missing/Undefined
558,2865,2013-07-11 00:00:00,39.204483,-121.2528,1.0,B,Miscellaneous
559,2866,2013-07-06 00:00:00,36.408383,-118.9877,1.0,B,Missing/Undefined
560,2868,2013-07-08 00:00:00,33.957,-117.230883,1.0,B,Missing/Undefined
561,2870,2013-07-02 00:00:00,34.172233,-117.5757,0.1,A,Miscellaneous
562,2871,2013-07-06 00:00:00,37.95368300000001,-121.950917,0.1,A,Missing/Undefined
563,2872,2013-07-02 00:00:00,41.755467,-121.963983,1.0,B,Miscellaneous
564,2873,2013-07-15 00:00:00,37.137767,-122.142333,1.0,B,Missing/Undefined
565,2874,2013-07-04 00:00:00,33.725406,-117.889541,1.0,B,Miscellaneous
566,2875,2013-07-09 00:00:00,34.439917,-119.631816,1.0,B,Miscellaneous
567,2877,2013-07-02 00:00:00,37.409017,-120.751917,0.1,A,Missing/Undefined
568,2881,2013-07-04 00:00:00,37.736883,-121.602167,66.0,C,Miscellaneous
569,2882,2013-07-05 00:00:00,36.986683,-120.0287,1.0,B,Debris Burning
570,2884,2013-07-18 00:00:00,37.944183,-120.609383,0.1,A,Missing/Undefined
571,2888,2013-07-18 00:00:00,37.324483,-120.531417,0.1,A,Miscellaneous
572,2890,2013-07-27 00:00:00,40.408817,-120.881317,0.25,A,Miscellaneous
573,2893,2013-07-13 00:00:00,39.4071,-123.373617,0.25,A,Missing/Undefined
574,2894,2013-07-15 00:00:00,35.734133,-120.28615,0.25,A,Miscellaneous
575,2895,2013-07-01 00:00:00,33.816417,-116.38625,0.25,A,Missing/Undefined
576,2897,2013-07-25 00:00:00,32.62585,-116.61175,0.25,A,Missing/Undefined
577,2898,2013-07-12 00:00:00,37.054417,-120.074483,0.25,A,Missing/Undefined
578,2900,2013-07-04 00:00:00,34.119833,-117.24365,0.25,A,Missing/Undefined
579,2905,2013-07-27 00:00:00,36.151667,-120.2833,1.0,B,Missing/Undefined
580,2907,2013-07-04 00:00:00,39.6525,-123.151167,1.0,B,Miscellaneous
581,2909,2013-07-09 00:00:00,36.937333,-121.79785,0.1,A,Debris Burning
582,2914,2013-07-19 00:00:00,40.7027,-122.84985,0.1,A,Miscellaneous
583,2915,2013-07-04 00:00:00,37.382633,-120.60445,0.1,A,Missing/Undefined
584,2917,2013-07-04 00:00:00,37.58395,-122.508967,0.1,A,Missing/Undefined
585,2920,2013-07-25 00:00:00,39.393167,-123.245833,1.0,B,Miscellaneous
586,2922,2013-07-15 00:00:00,40.554267,-124.060833,1.0,B,Missing/Undefined
587,2923,2013-07-27 00:00:00,37.115317,-119.866617,1.0,B,Miscellaneous
588,2924,2013-07-26 00:00:00,38.971667,-121.038333,1.0,B,Miscellaneous
589,2925,2013-07-13 00:00:00,33.63255,-117.334317,1.0,B,Debris Burning
590,2926,2013-07-02 00:00:00,37.011017,-121.504333,1.0,B,Missing/Undefined
591,2933,2013-07-18 00:00:00,37.8148,-120.656483,9.0,B,Missing/Undefined
592,2934,2013-07-10 00:00:00,37.462867,-119.750517,1.0,B,Debris Burning
593,2935,2013-07-12 00:00:00,36.663533,-119.376267,1.0,B,Missing/Undefined
594,2937,2013-07-03 00:00:00,33.6539,-117.292583,0.1,A,Missing/Undefined
595,2939,2013-07-22 00:00:00,38.582633,-120.737983,0.1,A,Miscellaneous
596,2941,2013-07-12 00:00:00,39.4335,-121.60505,15.0,C,Miscellaneous
597,2944,2013-07-17 00:00:00,37.983783,-120.314033,1.0,B,Missing/Undefined
598,2947,2013-07-14 00:00:00,38.450833,-120.484533,0.1,A,Missing/Undefined
599,2948,2013-07-09 00:00:00,34.114017,-117.23705,0.1,A,Missing/Undefined
600,2952,2013-07-28 00:00:00,36.265983,-120.381717,10.0,C,Missing/Undefined
601,2955,2013-07-01 00:00:00,39.92365,-121.732333,0.25,A,Miscellaneous
602,2958,2013-07-10 00:00:00,37.3968,-120.714433,0.25,A,Miscellaneous
603,2959,2013-07-05 00:00:00,33.771011,-117.867373,0.05,A,Miscellaneous
604,2960,2013-07-04 00:00:00,33.733626,-117.852309,0.05,A,Miscellaneous
605,2962,2013-07-25 00:00:00,33.96065,-117.25275,0.05,A,Missing/Undefined
606,2963,2013-07-08 00:00:00,36.645733,-119.736833,0.03,A,Miscellaneous
607,2965,2013-07-25 00:00:00,38.36755,-122.304583,0.03,A,Miscellaneous
608,2968,2013-07-15 00:00:00,36.978333,-121.866667,0.02,A,Missing/Undefined
609,2971,2013-07-22 00:00:00,38.8603,-122.7106,0.02,A,Missing/Undefined
610,2973,2013-07-18 00:00:00,39.102833,-121.0985,0.02,A,Miscellaneous
611,3028,2013-07-04 00:00:00,40.038933,-124.079083,2.0,B,Miscellaneous
612,3031,2013-07-08 00:00:00,36.766267,-119.582567,2.0,B,Miscellaneous
613,3035,2013-07-08 00:00:00,36.807067,-121.520433,1.7,B,Miscellaneous
614,3036,2013-07-19 00:00:00,37.855917,-120.369867,1.66,B,Miscellaneous
615,3037,2013-07-25 00:00:00,40.427033,-122.170917,1.6,B,Miscellaneous
616,3038,2013-07-16 00:00:00,33.888233,-117.363867,0.5,B,Miscellaneous
617,3039,2013-07-14 00:00:00,39.149633,-121.599617,0.5,B,Missing/Undefined
618,3040,2013-07-04 00:00:00,37.0411,-120.85385,0.5,B,Missing/Undefined
619,3042,2013-07-01 00:00:00,35.172367,-120.718483,0.5,B,Miscellaneous
620,3043,2013-07-10 00:00:00,39.131383,-122.907767,0.5,B,Missing/Undefined
621,3851,2013-07-04 00:00:00,37.743333,-121.563833,20.0,C,Miscellaneous
622,4024,2013-07-12 00:00:00,39.347617,-121.3309,2.0,B,Missing/Undefined
623,4025,2013-07-26 00:00:00,38.833317,-122.212867,2.0,B,Miscellaneous
624,4029,2013-07-25 00:00:00,33.4958,-117.052383,2.0,B,Missing/Undefined
625,4958,2013-07-24 00:00:00,35.64774,-120.729445,0.05,A,Miscellaneous
626,4973,2013-07-25 00:00:00,38.04125300000001,-121.988022,120.0,D,Missing/Undefined
