,DATE,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,STAT_CAUSE_DESCR
160,2013-07-14 00:00:00,34.475,-117.83027779999999,0.1,A,Debris Burning
161,2013-08-01 00:00:00,41.30916667,-123.17055559999999,0.1,A,Miscellaneous
162,2013-07-25 00:00:00,34.40555556,-118.45944440000001,1.0,B,Miscellaneous
163,2013-07-15 00:00:00,39.66861111,-120.6663889,0.1,A,Miscellaneous
164,2013-08-22 00:00:00,34.35111111,-118.3844444,0.1,A,Miscellaneous
165,2013-06-28 00:00:00,33.60916667,-117.43805559999998,0.1,A,Miscellaneous
166,2013-05-21 00:00:00,34.24138889,-117.3388889,0.6,B,Miscellaneous
167,2013-07-25 00:00:00,35.4375,-118.80555559999999,0.1,A,Miscellaneous
168,2013-02-27 00:00:00,34.83305556,-119.05333329999999,0.25,A,Debris Burning
169,2013-10-17 00:00:00,34.38416667,-118.48527779999999,0.1,A,Miscellaneous
170,2013-09-29 00:00:00,39.41527778,-120.6713889,0.4,B,Miscellaneous
171,2013-12-06 00:00:00,37.48194444,-119.64916670000001,0.1,A,Debris Burning
172,2013-09-28 00:00:00,39.51416667,-121.2663889,0.1,A,Miscellaneous
173,2013-06-16 00:00:00,34.29638889,-117.3297222,0.1,A,Miscellaneous
174,2013-09-05 00:00:00,41.75666667,-120.375,2.0,B,Miscellaneous
175,2013-03-31 00:00:00,33.31166667,-116.8552778,0.1,A,Miscellaneous
176,2013-07-18 00:00:00,40.66666667,-121.43333329999999,0.1,A,Miscellaneous
177,2013-09-10 00:00:00,35.46388889,-118.75444440000001,439.0,E,Miscellaneous
178,2013-07-19 00:00:00,40.17777778,-120.9986111,0.37,B,Miscellaneous
179,2013-04-22 00:00:00,41.99805556,-121.5925,7.1,B,Debris Burning
180,2013-08-04 00:00:00,34.24972222,-117.43472220000001,11.0,C,Miscellaneous
181,2013-08-03 00:00:00,37.82194444,-120.0388889,0.25,A,Miscellaneous
182,2013-06-18 00:00:00,38.01777778,-119.15194440000002,3.2,B,Miscellaneous
183,2013-11-22 00:00:00,39.705,-121.3322222,0.1,A,Miscellaneous
184,2013-08-30 00:00:00,33.38111111,-116.87416670000002,0.1,A,Debris Burning
185,2013-05-26 00:00:00,33.46638889,-116.95833329999999,10.6,C,Miscellaneous
186,2013-10-01 00:00:00,41.77833333,-121.30277779999999,0.1,A,Miscellaneous
187,2013-08-14 00:00:00,38.52888889,-120.26527779999999,5.2,B,Miscellaneous
188,2013-10-17 00:00:00,34.16777778,-117.8475,0.1,A,Miscellaneous
189,2013-09-07 00:00:00,33.56833333,-116.82333329999999,0.1,A,Miscellaneous
190,2013-08-31 00:00:00,40.85388889,-123.4911111,0.1,A,Miscellaneous
191,2013-02-18 00:00:00,39.45277778,-121.0475,0.1,A,Debris Burning
192,2013-06-29 00:00:00,35.64138889,-118.5936111,0.1,A,Miscellaneous
193,2013-05-19 00:00:00,34.31305556,-118.40944440000001,0.25,A,Miscellaneous
194,2013-10-20 00:00:00,39.09305556,-120.59305559999999,1.0,B,Miscellaneous
195,2013-12-26 00:00:00,40.59527778,-123.2627778,0.1,A,Miscellaneous
196,2013-10-15 00:00:00,37.33277778,-119.155,0.1,A,Debris Burning
197,2013-08-04 00:00:00,39.31583333,-120.5402778,0.1,A,Miscellaneous
198,2013-11-12 00:00:00,40.73055556,-121.45527779999999,0.1,A,Miscellaneous
199,2013-07-10 00:00:00,41.74444444,-122.9775,0.6,B,Miscellaneous
200,2013-09-15 00:00:00,40.27583333,-123.4272222,0.1,A,Debris Burning
201,2013-01-20 00:00:00,34.49916667,-118.03916670000001,0.25,A,Miscellaneous
202,2013-10-01 00:00:00,35.44638889,-118.78805559999999,0.5,B,Miscellaneous
203,2013-10-22 00:00:00,32.72388889,-116.4469444,1.0,B,Miscellaneous
204,2013-05-03 00:00:00,40.595,-123.27916670000002,0.01,A,Debris Burning
205,2013-05-25 00:00:00,37.37166667,-118.99972220000001,0.1,A,Miscellaneous
